ID,target
1,0.335704630424
3,0.348673184616
6,0.254348213892
9,0.210688130397
10,0.671572533229
11,0.0965748965751
12,0.0450358538783
13,0.0599566580976
15,0.166209880579
17,0.0498018648036
18,0.630538170821
19,0.0647088334936
27,0.187211928434
29,0.0228887341341
33,0.697104011228
34,0.0380804654294
39,0.137408450799
41,0.0906241554182
44,0.0382780301677
45,0.393898127642
47,0.117220785529
48,0.0319273990978
49,0.144485785277
53,0.0711746264766
56,0.072584043896
57,0.222226269543
59,0.0236456368248
61,0.0835617302406
64,0.031685855723
68,0.0629659668206
72,0.290937983405
73,0.0621683419933
81,0.0277641514133
82,0.406222607661
85,0.0311335068643
87,0.055799730099
88,0.193644677422
92,0.0511273760752
95,0.0167089018035
96,0.0227464157862
97,0.0781017127554
99,0.249705934915
103,0.253250029271
104,0.0906271594434
105,0.354765540474
106,0.227055580909
111,0.12347377588
112,0.335459180319
114,0.0567148746494
117,0.0740175215388
118,0.0504031861876
119,0.021488455599
120,0.145152250468
121,0.0492884988234
123,0.315586533976
127,0.0438488666437
129,0.0997692726991
130,0.0779136361772
132,0.0721897592514
133,0.237333111655
134,0.0615883930708
135,0.216515296457
139,0.228854550643
141,0.0124648956398
142,0.114337791425
145,0.048225428456
146,0.10391100459
147,0.434934008723
150,0.060800240973
152,0.181753978969
153,0.079590860506
158,0.142636108693
160,0.363717557907
163,0.402282292808
164,0.017684562853
171,0.100253715409
172,0.332441974823
173,0.0125936811957
174,0.294035144971
175,0.0367980758239
176,0.178697994611
177,0.661923273229
178,0.15900236936
179,0.0891025683847
180,0.350153263036
181,0.497942047504
182,0.183268683479
185,0.547354682808
187,0.0503783005728
189,0.053745951174
190,0.0520684667515
192,0.0819221731913
193,0.323037348961
200,0.0925425536145
201,0.319205438187
202,0.346432082283
203,0.0411468186124
204,0.0813053061421
205,0.157710734942
206,0.140654229094
208,0.0627094835888
209,0.14143262099
212,0.825927959556
214,0.0404354346325
216,0.186747727424
224,0.0397057263725
227,0.0926954091227
228,0.442448815582
229,0.219405243638
230,0.411438715193
231,0.785733947017
232,0.0246677892625
233,0.485500079274
235,0.0478715076679
237,0.62866946997
240,0.0524589126347
243,0.0471522744563
244,0.781539697212
245,0.142972509134
246,0.119595758403
247,0.0939634506641
248,0.0963613801295
250,0.10563525245
252,0.242960819193
254,0.0525269174244
255,0.169107087592
257,0.0368085575534
267,0.0181604490143
268,0.456560675588
271,0.734630339942
274,0.187436304813
277,0.327010160454
280,0.0464413200424
281,0.171220491005
283,0.355283402962
284,0.682017759845
286,0.097573743811
287,0.0944407530231
288,0.033810691351
290,0.0307612406247
291,0.133584488321
292,0.0628481913624
295,0.177856247054
301,0.106366197036
303,0.223765603456
304,0.137483244463
305,0.659511423328
308,0.042347339811
313,0.0709622397158
314,0.0131036379346
315,0.0311393851453
317,0.106298769795
318,0.294609892999
319,0.267064283947
320,0.590210148825
323,0.0448039284253
325,0.107068712811
327,0.158194341732
328,0.0547394589366
329,0.0976324018847
330,0.0113507924305
333,0.746826107481
334,0.116710001675
342,0.130343224039
343,0.211139511598
346,0.124565446742
347,0.0616185651306
348,0.168999415789
353,0.0199628819042
354,0.0491950740081
356,0.0518524280672
358,0.586603467457
359,0.237055048373
360,0.0899304912759
361,0.127894234389
365,0.158259845807
366,0.454685927515
367,0.140676672395
370,0.303191258875
371,0.201447419435
373,0.605840639697
375,0.263265117294
