ID,target
1,0.348053
3,0.329802
6,0.2541155
9,0.2206835
10,0.693373
11,0.09076015
12,0.04725765
13,0.0622012
15,0.1607195
17,0.04961595
18,0.6396405
19,0.0691159
27,0.171032
29,0.02309205
33,0.672269
34,0.0371885
39,0.132029
41,0.0864169
44,0.03581
45,0.3807695
47,0.1232705
48,0.0326893
49,0.130745
53,0.07635625
56,0.06171465
57,0.238752
59,0.02370095
61,0.0903409
64,0.0336167
68,0.0630406
72,0.291554
73,0.0604769
81,0.02561675
82,0.4079255
85,0.02596155
87,0.0579277
88,0.1785965
92,0.04510395
95,0.01737615
96,0.023076
97,0.08561265
99,0.2293155
103,0.245674
104,0.0859966
105,0.3495885
106,0.2048865
111,0.1135755
112,0.3348045
114,0.06042455
117,0.06682965
118,0.04648045
119,0.0232025
120,0.1586485
121,0.0497591
123,0.324941
127,0.04332805
129,0.0907223
130,0.0739378
132,0.07028245
133,0.255194
134,0.0543081
135,0.1950225
139,0.231151
141,0.01092785
142,0.10001345
145,0.0495927
146,0.08601655
147,0.406851
150,0.06689365
152,0.1995875
153,0.08016635
158,0.1262765
160,0.371552
163,0.3926565
164,0.0178551
171,0.09874795
172,0.3408805
173,0.0106248
174,0.2953875
175,0.0349383
176,0.1677005
177,0.650649
178,0.1717705
179,0.09851815
180,0.373018
181,0.485608
182,0.165084
185,0.557114
187,0.05546295
189,0.0530994
190,0.0530878
192,0.08576305
193,0.322332
200,0.09264565
201,0.3069645
202,0.3464795
203,0.03757965
204,0.0850345
205,0.1370305
206,0.1301915
208,0.0613785
209,0.1428115
212,0.8399695
214,0.0419337
216,0.1792835
224,0.0433668
227,0.0826766
228,0.432361
229,0.221425
230,0.403324
231,0.8007335
232,0.02501385
233,0.4804975
235,0.046337
237,0.6414115
240,0.0640987
243,0.0426189
244,0.7863225
245,0.1440685
246,0.121715
247,0.09731055
248,0.1110258
250,0.0922426
252,0.2382685
254,0.0588803
255,0.164484
257,0.03067235
267,0.01784735
268,0.4408
271,0.759656
274,0.1914175
277,0.338675
280,0.04447345
281,0.141742
283,0.353827
284,0.680736
286,0.1011395
287,0.0919545
288,0.03323125
290,0.03166375
291,0.12623
292,0.0589006
295,0.1690475
301,0.09801165
303,0.2322835
304,0.1383395
305,0.6427905
308,0.03970415
313,0.0728084
314,0.01236365
315,0.0307893
317,0.1032415
318,0.297259
319,0.3056555
320,0.5853035
323,0.0384956
325,0.09243045
327,0.146441
328,0.0502096
329,0.08801265
330,0.01133405
333,0.782239
334,0.115109
342,0.13217
343,0.1873915
346,0.1178985
347,0.05930485
348,0.1560835
353,0.0210422
354,0.0447895
356,0.04844385
358,0.563856
359,0.2415765
360,0.08840185
361,0.1168175
365,0.1591885
366,0.44856
367,0.1400465
370,0.312004
371,0.1994315
373,0.6028595
375,0.254649
378,0.11068
379,0.4802465
380,0.1591805
383,0.4202625
388,0.184968
389,0.209353
392,0.0246108
395,0.17575
396,0.0169248
397,0.594916
400,0.047791
401,0.1303405
402,0.363302
403,0.618677
405,0.01576515
408,0.06359225
410,0.1311985
414,0.06307925
415,0.532145
416,0.270428
418,0.2299295
422,0.0200403
424,0.194369
427,0.111713
428,0.0301755
429,0.186594
430,0.7467325
436,0.0295231
437,0.05187485
438,0.02877035
440,0.4133695
441,0.331125
443,0.240431
445,0.023633
446,0.03128625
447,0.160674
448,0.2681915
451,0.54913
453,0.07367555
454,0.13795
458,0.397511
460,0.0570621
461,0.03917925
463,0.01016846
465,0.270084
466,0.337092
469,0.17387
470,0.128863
474,0.1676165
475,0.115622
484,0.01520095
485,0.378033
486,0.243355
490,0.02779585
493,0.0423491
494,0.3388065
497,0.121334
498,0.1566935
501,0.0201875
503,0.3591565
508,0.768245
510,0.1997715
511,0.01175295
512,0.2851505
513,0.0528151
514,0.0306029
515,0.1194795
517,0.0866648
518,0.518825
519,0.104623
523,0.3633545
525,0.1619995
526,0.0449105
530,0.07582485
532,0.1087823
537,0.0820743
538,0.4585295
539,0.346393
541,0.127457
542,0.060183
544,0.4298965
545,0.277936
550,0.764489
551,0.108441
552,0.136229
553,0.0605996
557,0.311463
558,0.1637605
564,0.336256
567,0.0526748
568,0.010021235
571,0.0713073
575,0.5951285
577,0.0791435
578,0.238385
580,0.10166935
586,0.4229015
589,0.07757465
591,0.2682575
592,0.3092985
593,0.03843805
595,0.1744265
596,0.1148435
599,0.415519
608,0.02841875
610,0.460419
611,0.01264935
614,0.4235945
616,0.297285
618,0.0648669
619,0.1236135
620,0.01458735
621,0.0338977
622,0.0345089
627,0.03184485
629,0.0392441
630,0.0464103
631,0.3669165
632,0.1408075
633,0.11114
634,0.1141748
635,0.070593
636,0.1051305
637,0.0500479
638,0.1576375
639,0.7311865
641,0.3595465
648,0.03818495
649,0.230684
654,0.4095385
660,0.04005055
662,0.740495
664,0.00549743
665,0.185923
669,0.01844685
670,0.0362928
671,0.428497
672,0.383101
675,0.215861
676,0.06980545
677,0.1336165
678,0.07252045
680,0.139381
681,0.211874
683,0.1066055
684,0.624344
696,0.0457859
697,0.1508575
698,0.804191
699,0.1340445
700,0.03830455
701,0.0639384
702,0.0627761
703,0.1603945
704,0.0528594
705,0.07840375
707,0.5417635
708,0.344321
712,0.08590395
713,0.196207
715,0.1840875
717,0.0688251
720,0.09304555
721,0.0548282
722,0.05313385
723,0.10572
728,0.239765
729,0.0420734
731,0.2301005
733,0.0302317
735,0.2623735
736,0.6032515
737,0.109035
739,0.147615
740,0.154715
742,0.02478425
743,0.0265126
745,0.01673335
747,0.0463606
749,0.07420595
750,0.366929
751,0.559552
753,0.08826285
755,0.0337841
757,0.0860525
761,0.1058935
763,0.354547
764,0.0749303
766,0.0113117
769,0.1575
770,0.08613735
771,0.8966665
772,0.206028
774,0.0557749
776,0.584393
777,0.04868985
780,0.235475
782,0.3194255
783,0.1080035
784,0.09410495
785,0.0563277
787,0.0869471
788,0.07853945
790,0.3142805
