ID,target
1,0.347866162162
3,0.337937297297
6,0.264173810811
9,0.214293918919
10,0.696558216216
11,0.105956935135
12,0.0446850081081
13,0.0608120486486
15,0.154515945946
17,0.0584653405405
18,0.632442864865
19,0.0702040324324
27,0.186382351351
29,0.0227334243243
33,0.678107594595
34,0.0407918702703
39,0.131728135135
41,0.0989283621622
44,0.0381910513514
45,0.398988756757
47,0.128162027027
48,0.0329467810811
49,0.144954972973
53,0.077314572973
56,0.0706789594595
57,0.256796810811
59,0.0256777054054
61,0.0985364864865
64,0.0370128567568
68,0.0676639
72,0.301574
73,0.0676014054054
81,0.0294852459459
82,0.394314108108
85,0.0305174945946
87,0.0595190783784
88,0.187337972973
92,0.0546450459459
95,0.0182231567568
96,0.0242418162162
97,0.0834093189189
99,0.232835243243
103,0.249069864865
104,0.103205654054
105,0.363180135135
106,0.201459621622
111,0.127290054054
112,0.326445459459
114,0.0578060675676
117,0.0792635783784
118,0.0576849540541
119,0.0233516
120,0.143471054054
121,0.0510471864865
123,0.336193027027
127,0.0443316567568
129,0.099722272973
130,0.0741622837838
132,0.0717491162162
133,0.274567972973
134,0.0623378945946
135,0.215317540541
139,0.22432172973
141,0.014016672973
142,0.103490916216
145,0.0511169135135
146,0.0957191432432
147,0.455589378378
150,0.0647065594595
152,0.195843783784
153,0.0830145189189
158,0.135305756757
160,0.385064702703
163,0.427230864865
164,0.0183199621622
171,0.100184275676
172,0.33312372973
173,0.0122653056757
174,0.285068378378
175,0.0383128675676
176,0.183627972973
177,0.64417872973
178,0.168873540541
179,0.0955407594595
180,0.402508891892
181,0.488108243243
182,0.186035135135
185,0.560157810811
187,0.0468749918919
189,0.0566332081081
190,0.056078927027
192,0.0860422108108
193,0.326481783784
200,0.104750635135
201,0.346570405405
202,0.332933675676
203,0.0425527135135
204,0.0918861837838
205,0.146628054054
206,0.144414297297
208,0.0703914486486
209,0.160274432432
212,0.814486054054
214,0.0427784756757
216,0.186642054054
224,0.0393467702703
227,0.0944150783784
228,0.443838918919
229,0.233002864865
230,0.41350427027
231,0.791317324324
232,0.0270201351351
233,0.482263891892
235,0.0525635540541
237,0.604978486486
240,0.0627790378378
243,0.0461466054054
244,0.769907216216
245,0.140583054054
246,0.131019945946
247,0.0996985864865
248,0.103724178378
250,0.0983997594595
252,0.242998783784
254,0.0621449864865
255,0.164892081081
257,0.0375502324324
267,0.0183098459459
268,0.463280459459
271,0.744886135135
274,0.184124837838
277,0.350062648649
280,0.0515957702703
281,0.163434351351
283,0.353725081081
284,0.68010572973
286,0.0914687054054
287,0.0945890621622
288,0.037219127027
290,0.0358888567568
291,0.149951108108
292,0.0657802351351
295,0.179378891892
301,0.105551054054
303,0.233099351351
304,0.148097405405
305,0.678668243243
308,0.0488288675676
313,0.0652262621622
314,0.0130156297297
315,0.0318320216216
317,0.120108621622
318,0.327951837838
319,0.278601648649
320,0.589427513514
323,0.0408555513514
325,0.0973435081081
327,0.156631972973
328,0.0550333405405
329,0.0971649189189
330,0.0133797594595
333,0.745866189189
334,0.114876759459
342,0.144228459459
343,0.225711513514
346,0.126030945946
347,0.0626365648649
348,0.167667216216
353,0.0209813216216
354,0.0520665783784
356,0.0535670540541
358,0.570618324324
359,0.240290108108
360,0.0910193054054
361,0.118608702703
365,0.160840540541
366,0.443815378378
367,0.138843675676
370,0.297020675676
371,0.190857054054
373,0.611129837838
375,0.272773162162
378,0.117254648649
379,0.472016567568
380,0.160352594595
383,0.453554891892
388,0.205111162162
389,0.234399864865
392,0.0306756945946
395,0.182477351351
396,0.0203351837838
397,0.602231324324
400,0.0511686675676
401,0.138940945946
402,0.378005162162
403,0.604276918919
405,0.0173641632432
408,0.0658176351351
410,0.133084243243
414,0.0650160378378
415,0.508406918919
416,0.273869027027
418,0.244343648649
422,0.021824627027
424,0.199476648649
427,0.126288891892
428,0.0338790675676
429,0.196407891892
430,0.78378172973
436,0.0317213864865
437,0.0587770567568
438,0.0303012108108
440,0.378507378378
441,0.344978351351
443,0.229680945946
445,0.025471072973
446,0.0383497675676
447,0.182928486486
448,0.258104027027
451,0.529778243243
453,0.0812322054054
454,0.145224486486
458,0.378761432432
460,0.0622268783784
461,0.0424836891892
463,0.0114501351351
465,0.242042972973
466,0.360612675676
469,0.160322081081
470,0.123694864865
474,0.173270621622
475,0.125160540541
484,0.0175315594595
485,0.370570054054
486,0.221612864865
490,0.0313868297297
493,0.0459191945946
494,0.343668513514
497,0.110088116216
498,0.169411837838
501,0.0189618594595
503,0.379498297297
508,0.747957297297
510,0.211315189189
511,0.0135050162162
512,0.299851243243
513,0.0588647648649
514,0.0360462783784
515,0.120613648649
517,0.0965338324324
518,0.541271054054
519,0.112865378378
523,0.365803945946
525,0.162240891892
526,0.0511637162162
530,0.0814715567568
532,0.117390162162
537,0.0900523513514
538,0.495380918919
539,0.343691108108
541,0.121529891892
542,0.0715241972973
544,0.437714594595
545,0.305826864865
550,0.74269272973
