ID,target
1,0.34647075
3,0.360023
6,0.26751025
9,0.2216295
10,0.69171275
11,0.113362875
12,0.0450792
13,0.060952625
15,0.15561175
17,0.06130855
18,0.6376175
19,0.06760575
27,0.1837765
29,0.024378425
33,0.68493575
34,0.0403415
39,0.13695675
41,0.098624575
44,0.039014875
45,0.40117475
47,0.1305045
48,0.0351651
49,0.153158
53,0.0780318
56,0.07193185
57,0.2497755
59,0.024763125
61,0.09961965
64,0.037079075
68,0.067633
72,0.2958715
73,0.071153875
81,0.030068975
82,0.400997
85,0.031685475
87,0.06140235
88,0.18154975
92,0.056760875
95,0.019459825
96,0.025759
97,0.077922375
99,0.25098425
103,0.26035175
104,0.107506275
105,0.3708605
106,0.208769
111,0.13169325
112,0.31849675
114,0.05733425
117,0.076540825
118,0.0617009
119,0.0232275
120,0.14570225
121,0.05237105
123,0.32273325
127,0.045092875
129,0.105143225
130,0.074336025
132,0.073263
133,0.26644425
134,0.06607795
135,0.22560325
139,0.22686025
141,0.014950075
142,0.10595435
145,0.0522779
146,0.101857425
147,0.441254
150,0.063980025
152,0.19413
153,0.08475655
158,0.1409935
160,0.37478975
163,0.4260265
164,0.01877345
171,0.098503675
172,0.3440845
173,0.013252075
174,0.2896845
175,0.036785575
176,0.189417
177,0.641682
178,0.17344775
179,0.09888295
180,0.3837925
181,0.49506475
182,0.18280425
185,0.544938
187,0.045087275
189,0.05887735
190,0.05539845
192,0.085548225
193,0.3272445
200,0.112177325
201,0.34202225
202,0.34390825
203,0.0437956
204,0.09031025
205,0.145733
206,0.1441715
208,0.069101175
209,0.151855
212,0.8090055
214,0.046500475
216,0.185909
224,0.0404079
227,0.09658395
228,0.4502925
229,0.245824
230,0.41565925
231,0.790226
232,0.0275404
233,0.47682625
235,0.052513
237,0.59936925
240,0.0621409
243,0.0478158
244,0.7698335
245,0.14475575
246,0.132264
247,0.10342205
248,0.103018925
250,0.1067408
252,0.253609
254,0.065600975
255,0.168758
257,0.0397982
267,0.019417675
268,0.4843755
271,0.739902
274,0.17531375
277,0.35773725
280,0.05295765
281,0.16851375
283,0.364065
284,0.686871
286,0.092020975
287,0.095210225
288,0.03934325
290,0.0382528
291,0.1542885
292,0.06982075
295,0.17605825
301,0.11026075
303,0.2426925
304,0.14467225
305,0.68261675
308,0.0480576
313,0.067546475
314,0.013973925
315,0.0319621
317,0.117768
318,0.320908
319,0.2735615
320,0.61117625
323,0.042878275
325,0.102689675
327,0.16218
328,0.058089925
329,0.09863635
330,0.014518225
333,0.73721275
334,0.120678
342,0.141107
343,0.23689675
346,0.12758125
347,0.065773525
348,0.169078
353,0.021890275
354,0.0550535
356,0.054821775
358,0.5670815
359,0.2399775
360,0.09547895
361,0.11785575
365,0.16656125
366,0.443409
367,0.14019075
370,0.29094975
371,0.19166325
373,0.623332
375,0.2701775
378,0.1252805
379,0.4746665
380,0.1624825
383,0.4525605
388,0.21471825
389,0.2361
392,0.03050835
395,0.18397775
396,0.02158115
397,0.609854
400,0.0529292
401,0.13411925
402,0.38205675
403,0.59788725
405,0.0199295
408,0.06773855
410,0.13282325
414,0.0674436
415,0.4941
416,0.28068425
418,0.24833125
422,0.02265315
424,0.20531775
427,0.12565925
428,0.035442575
429,0.20140025
430,0.77557775
436,0.029431075
437,0.0592637
438,0.03223875
440,0.3736675
441,0.3559375
443,0.2237245
445,0.02536775
446,0.038370275
447,0.186171
448,0.252161
451,0.516751
453,0.08261985
454,0.1426025
458,0.3806
460,0.06199795
461,0.043774675
463,0.011674875
465,0.240982
466,0.3606655
469,0.163228
470,0.1219735
474,0.17498175
475,0.12404725
484,0.01788765
485,0.3916825
486,0.23392425
490,0.032524725
493,0.04716925
494,0.34014425
497,0.11616125
498,0.1725585
501,0.020236225
503,0.373863
508,0.7534215
510,0.2118615
511,0.014356075
512,0.32629325
513,0.061179575
514,0.0395464
515,0.12714225
517,0.09467155
518,0.53415925
519,0.118649
523,0.37735725
525,0.160007
526,0.052851975
530,0.082235925
532,0.1194899
537,0.08832925
538,0.486302
539,0.34278025
541,0.11577925
542,0.073317625
544,0.42558275
545,0.30831825
550,0.7464735
551,0.12138875
552,0.14919275
553,0.06327825
557,0.34321
558,0.17724425
564,0.314865
567,0.061612575
568,0.013801025
571,0.0812007
575,0.562972
577,0.0866816
578,0.24263925
580,0.106007675
586,0.4236415
589,0.081536075
591,0.2564155
592,0.31727025
593,0.04533485
595,0.17423675
596,0.130361
599,0.4100485
608,0.032773475
610,0.44889825
611,0.013821975
614,0.44958225
616,0.31779975
618,0.0689748
619,0.13905675
620,0.017208425
621,0.0356077
622,0.045675625
627,0.04105385
629,0.040919825
630,0.054340275
631,0.40067375
632,0.1502295
633,0.111101875
634,0.13210825
635,0.08068715
636,0.11073975
637,0.05139225
638,0.1555875
639,0.64146525
641,0.34438125
648,0.03882675
649,0.236408
654,0.4229025
660,0.0475605
662,0.70547825
664,0.007077235
665,0.2065455
669,0.022706425
670,0.0443684
671,0.42319475
672,0.3961345
675,0.22312325
676,0.082599575
677,0.157568
678,0.074446575
680,0.1553335
681,0.2152415
683,0.10873225
684,0.63797375
696,0.0489044
697,0.1653935
698,0.77867875
699,0.14700625
700,0.048152675
701,0.0656292
702,0.067798175
703,0.18112025
704,0.054811875
705,0.08326155
707,0.53249925
708,0.345328
712,0.08802545
713,0.206056
715,0.19701125
717,0.0766048
720,0.0884725
721,0.064152975
722,0.0568468
723,0.106726225
728,0.255089
729,0.0427302
731,0.2541025
733,0.0361061
735,0.28515075
736,0.615875
737,0.10784525
739,0.17153425
740,0.16929125
742,0.02723795
743,0.031910625
745,0.0164043
747,0.048044075
749,0.089038275
750,0.37609725
751,0.59235925
753,0.099442325
755,0.0382654
757,0.08887055
761,0.10696935
763,0.33270225
764,0.0744535
766,0.01412355
769,0.15483925
770,0.0933974
771,0.86291775
772,0.20566925
774,0.0669604
776,0.586087
777,0.048433675
780,0.235318
782,0.351467
783,0.1204725
784,0.1036812
785,0.06521755
787,0.0893144
788,0.085731575
790,0.31892475
792,0.525371
793,0.03272925
794,0.103381575
797,0.15769075
799,0.021754225
800,0.083517225
802,0.1102255
803,0.79707375
806,0.026397725
807,0.043151625
809,0.59037125
811,0.049828675
812,0.556746
813,0.6123465
814,0.043174525
816,0.19202875
821,0.52338375
822,0.10350035
825,0.031101975
827,0.3848985
830,0.28067525
832,0.5765
835,0.13326575
837,0.08816325
841,0.1117054
843,0.7868165
844,0.022698825
845,0.70174425
847,0.7324885
849,0.037127825
851,0.26212825
852,0.45115025
854,0.89560225
855,0.068345925
859,0.031581125
860,0.16030925
861,0.513161
862,0.008321075
863,0.0602526
864,0.7072995
865,0.25841175
866,0.1197575
867,0.17819525
868,0.67280625
872,0.0442856
873,0.339725
876,0.37127125
880,0.1029872
884,0.07665555
885,0.553739
887,0.01467145
888,0.12635175
889,0.3356665
892,0.119128
893,0.01550695
896,0.061672625
898,0.54110475
899,0.25757375
900,0.047041125
901,0.393648
903,0.60711775
904,0.6101595
909,0.5116755
912,0.286725
919,0.049988125
920,0.33401
923,0.10688975
926,0.060442725
927,0.34218775
929,0.117425
931,0.0581153
933,0.68214875
937,0.2064555
938,0.2180865
943,0.1177575
947,0.0743543
948,0.101338275
949,0.088183875
951,0.18093725
952,0.27244875
953,0.030062125
954,0.2686495
955,0.102237725
957,0.1983855
958,0.2260065
959,0.053935875
961,0.07027635
962,0.21934575
963,0.01449215
964,0.2645635
968,0.747426
971,0.3172095
972,0.25245475
975,0.097944
977,0.028840675
978,0.11669965
979,0.0374367
980,0.20675325
981,0.1611095
982,0.40349975
984,0.15028375
986,0.10220355
989,0.0658109
992,0.5203875
993,0.1974335
997,0.462422
1000,0.2470715
1001,0.79483925
1003,0.07681555
1004,0.18521675
1006,0.031866525
1008,0.121647
1012,0.6820135
1019,0.292744
1020,0.67181425
1023,0.102317825
1024,0.1952975
1025,0.013662025
1026,0.6274745
1030,0.448421
1032,0.03682915
1034,0.637687
1037,0.07162315
1041,0.752418
1042,0.20547325
1044,0.08969535
1045,0.071153675
1048,0.08260265
1050,0.0520135
1054,0.14611325
1055,0.046075575
1057,0.167029
1058,0.1242935
1059,0.261459
1061,0.098486025
1062,0.0372751
1063,0.18382925
1064,0.1998065
1065,0.13440075
1066,0.21734075
1068,0.8305
