ID,target
1,0.336422978261
3,0.338267717391
6,0.257320630435
9,0.212682021739
10,0.68148526087
11,0.109508858696
12,0.0452214804348
13,0.0636911652174
15,0.15674726087
17,0.0584832782609
18,0.62941973913
19,0.0788188717391
27,0.182149347826
29,0.0224639195652
33,0.685608086957
34,0.0412471304348
39,0.139982543478
41,0.0940162130435
44,0.0373554347826
45,0.399434456522
47,0.132406130435
48,0.0339385804348
49,0.148032369565
53,0.0799144217391
56,0.0649775978261
57,0.271481434783
59,0.0260042869565
61,0.101562195652
64,0.0365632130435
68,0.0648038478261
72,0.30990826087
73,0.0690624804348
81,0.0305845565217
82,0.385878021739
85,0.0278849043478
87,0.0587150956522
88,0.193607413043
92,0.0568458521739
95,0.0207005652174
96,0.0262731934783
97,0.0831262065217
99,0.226437521739
103,0.256361608696
104,0.104605067391
105,0.35837773913
106,0.216123304348
111,0.12633526087
112,0.324675369565
114,0.0617074369565
117,0.0730411782609
118,0.0540221695652
119,0.0250426565217
120,0.142912413043
121,0.0524915978261
123,0.31970223913
127,0.0452966782609
129,0.0975268782609
130,0.0777927
132,0.0737095173913
133,0.27334023913
134,0.057600826087
135,0.222164652174
139,0.233442521739
141,0.0132554673913
142,0.101699669565
145,0.0540938304348
146,0.0890277434783
147,0.434374521739
150,0.0642610130435
152,0.19143226087
153,0.0840256521739
158,0.129395565217
160,0.392966717391
163,0.418112586957
164,0.0174865304348
171,0.0969726934783
172,0.34199076087
173,0.012074726087
174,0.272321347826
175,0.0407718934783
176,0.178282
177,0.655165956522
178,0.177713934783
179,0.108582597826
180,0.392134369565
181,0.496953717391
182,0.171729717391
185,0.57637776087
187,0.0527467978261
189,0.0601825304348
190,0.0536035043478
192,0.0841960521739
193,0.333801543478
200,0.108443902174
201,0.330007913043
202,0.333174695652
203,0.0437306565217
204,0.0920295804348
205,0.139029130435
206,0.148553543478
208,0.0688876434783
209,0.150754543478
212,0.806705521739
214,0.0459148152174
216,0.18477126087
224,0.0412101434783
227,0.0941894804348
228,0.439593173913
229,0.23922573913
230,0.425316217391
231,0.810845934783
232,0.0273456413043
233,0.485979065217
235,0.0496405065217
237,0.6331175
240,0.064751423913
243,0.0456044043478
244,0.787254717391
245,0.147072673913
246,0.130698565217
247,0.0984345195652
248,0.109237856522
250,0.0950286978261
252,0.260512913043
254,0.0677052521739
255,0.176154065217
257,0.0371623434783
267,0.0190469043478
268,0.473547456522
271,0.751209826087
274,0.195153826087
277,0.339634326087
280,0.0497726173913
281,0.161778108696
283,0.376408673913
284,0.677199695652
286,0.0889413608696
287,0.100060528261
288,0.0389728456522
290,0.0358479369565
291,0.151158456522
292,0.0732332956522
295,0.177904673913
301,0.0995452130435
303,0.24880473913
304,0.148403913043
305,0.698793782609
308,0.0482337217391
313,0.0670315326087
314,0.012827226087
315,0.030807026087
317,0.116511521739
318,0.305897978261
319,0.286584391304
320,0.606901130435
323,0.039221776087
325,0.086405
327,0.15321373913
328,0.0541560413043
329,0.0932788021739
330,0.0145035869565
333,0.766625130435
334,0.114836121739
342,0.137885847826
343,0.211377956522
346,0.117920365217
347,0.0629697956522
348,0.162075913043
353,0.0218338565217
354,0.0493808086957
356,0.0523838978261
358,0.552746282609
359,0.236909282609
360,0.0940725978261
361,0.110844347826
365,0.164395304348
366,0.434703065217
367,0.139392304348
370,0.286426326087
371,0.204241586957
373,0.631450326087
375,0.260878717391
378,0.130006065217
379,0.481320391304
380,0.168192217391
383,0.433192326087
388,0.209906217391
389,0.224908934783
392,0.0273272217391
395,0.168759391304
396,0.0203821391304
397,0.617970195652
400,0.0550373934783
401,0.130871869565
402,0.374805565217
403,0.619517347826
405,0.0160498858696
408,0.06694385
410,0.133424434783
414,0.07377105
415,0.486232108696
416,0.274631456522
418,0.241065456522
422,0.0204227326087
424,0.186776195652
427,0.130509086957
428,0.0307585304348
429,0.192906326087
430,0.7701575
436,0.0343003543478
437,0.0618767391304
438,0.0296651630435
440,0.375244543478
441,0.366310108696
443,0.246125782609
445,0.0248485891304
